step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
305,PAYMENT,1732.01,C1032782480,0.0,0.0,M1590392125,0.0,0.0,0,0
276,DEBIT,2306.04,C1445340638,52750.0,50443.96,C1913275388,752466.95,754772.99,0,0
283,CASH_IN,222156.17,C269167122,37986.0,260142.17,C782218799,1832446.14,1610289.97,0,0
38,CASH_IN,104434.64,C692174155,99556.0,203990.64,C606442640,276702.87,172268.24,0,0
178,CASH_IN,133015.55,C1091372929,8147658.26,8280673.81,C637411950,406147.32,273131.77,0,0
139,TRANSFER,113875.91,C739372945,34808.0,0.0,C1564040912,15135.86,129011.77,0,0
256,CASH_OUT,127422.11,C1853069882,0.0,0.0,C1291581483,262729.22,390151.33,0,0
185,PAYMENT,270.2,C2138731103,56516.53,56246.33,M1277084976,0.0,0.0,0,0
404,CASH_OUT,18523.71,C2141540464,0.0,0.0,C2019360706,1225994.58,1244518.29,0,0
162,CASH_OUT,160756.53,C604379531,11420.0,0.0,C882142272,4258876.4,4419632.93,0,0
229,CASH_IN,10559.41,C629001730,160488.0,171047.41,C324354002,421008.43,410449.03,0,0
283,PAYMENT,1009.81,C145385368,159434.0,158424.19,M821971785,0.0,0.0,0,0
170,PAYMENT,1974.57,C2146814668,18111.0,16136.43,M350986216,0.0,0.0,0,0
277,CASH_OUT,114149.9,C306839862,0.0,0.0,C1345899256,6171239.3,6285389.2,0,0
308,CASH_OUT,231701.42,C283327793,50919.0,0.0,C171828077,128410.4,360111.82,0,0
403,PAYMENT,12651.0,C969546126,11649.0,0.0,M2005905860,0.0,0.0,0,0
253,CASH_IN,125847.08,C841012757,10392.0,136239.08,C1914703240,0.0,0.0,0,0
140,PAYMENT,1695.51,C978867952,27196.0,25500.49,M1566843716,0.0,0.0,0,0
355,PAYMENT,6558.53,C1065796853,250771.98,244213.46,M1324784938,0.0,0.0,0,0
300,CASH_IN,217936.25,C1976423187,391088.84,609025.09,C478630669,1847939.78,1630003.53,0,0
188,PAYMENT,10777.81,C1640138674,544866.57,534088.76,M1950454199,0.0,0.0,0,0
137,CASH_OUT,53470.08,C1200830636,0.0,0.0,C1329316001,180167.4,233637.48,0,0
19,PAYMENT,26783.14,C1768546137,0.0,0.0,M400873787,0.0,0.0,0,0
298,CASH_OUT,32076.86,C1325327450,21367.0,0.0,C803533818,272140.86,304217.72,0,0
238,PAYMENT,3743.25,C1043655457,0.0,0.0,M260519785,0.0,0.0,0,0
393,CASH_OUT,499812.75,C1115268281,8.0,0.0,C1115755271,2336611.84,2836424.59,0,0
358,CASH_IN,143220.74,C892693372,13820.0,157040.74,C1471241135,144174.04,953.3,0,0
206,CASH_OUT,172342.82,C1048044921,0.0,0.0,C1330004771,1147291.88,1319634.7,0,0
330,PAYMENT,13974.01,C457571530,29947.0,15972.99,M531880165,0.0,0.0,0,0
492,TRANSFER,1240179.38,C1836991479,249109.0,0.0,C344441902,0.0,1240179.38,0,0
182,CASH_OUT,200076.15,C1946099740,29860.0,0.0,C1196501837,151580.66,351656.81,0,0
351,PAYMENT,1423.45,C605533199,24677.64,23254.19,M856526733,0.0,0.0,0,0
210,CASH_IN,23230.75,C495407677,3346634.68,3369865.44,C427740603,1660541.0,1637310.24,0,0
136,CASH_IN,343898.12,C554300643,0.0,343898.12,C189056359,903785.27,1048798.36,0,0
201,CASH_OUT,186315.88,C941352247,50880.0,0.0,C1677286193,0.0,186315.88,0,0
131,CASH_IN,29755.09,C968168738,868824.41,898579.51,C992555522,38132.73,8377.63,0,0
403,CASH_IN,86278.37,C1112997123,4016323.55,4102601.92,C832887788,495137.4,408859.03,0,0
42,PAYMENT,38908.79,C219747521,0.0,0.0,M801055575,0.0,0.0,0,0
181,PAYMENT,2923.16,C1732858234,25322.0,22398.84,M1715649635,0.0,0.0,0,0
12,CASH_OUT,440513.45,C479148192,0.0,0.0,C405946796,562372.27,1170732.86,0,0
211,CASH_OUT,75253.96,C1380806157,40378.25,0.0,C2030761564,352283.0,427536.96,0,0
326,CASH_OUT,161371.93,C650500323,12082.0,0.0,C782646960,0.0,161371.93,0,0
137,CASH_IN,271337.9,C1914913584,2644134.42,2915472.32,C1673145054,764372.63,493034.73,0,0
187,CASH_IN,243254.01,C129323089,11039.0,254293.01,C256391108,166884.5,0.0,0,0
404,CASH_OUT,14421.39,C125820131,198301.0,183879.61,C2130283283,723889.21,738310.6,0,0
1,CASH_OUT,26844.84,C1853422837,6485687.1,6458842.26,C2083117811,254506.86,290772.6,0,0
251,PAYMENT,9555.41,C982456913,0.0,0.0,M324945916,0.0,0.0,0,0
399,PAYMENT,28530.67,C1002704019,0.0,0.0,M1576224472,0.0,0.0,0,0
377,TRANSFER,114993.96,C948225407,0.0,0.0,C52209882,1181698.24,1296692.21,0,0
37,PAYMENT,8279.3,C366194146,391442.31,383163.01,M1084362145,0.0,0.0,0,0
167,PAYMENT,6130.11,C1045562591,589.0,0.0,M573498520,0.0,0.0,0,0
235,CASH_OUT,45267.25,C1066945464,19246.0,0.0,C2041057123,376899.38,422166.63,0,0
188,PAYMENT,1413.74,C1794721191,64013.0,62599.26,M1803772214,0.0,0.0,0,0
141,CASH_OUT,116691.34,C596640973,0.0,0.0,C1978549339,514465.57,631156.92,0,0
15,PAYMENT,33462.68,C1545687049,0.0,0.0,M199611775,0.0,0.0,0,0
323,CASH_IN,82969.53,C127294578,1031.0,84000.53,C383981717,0.0,0.0,0,0
162,PAYMENT,5046.92,C1618918928,0.0,0.0,M1682455754,0.0,0.0,0,0
216,PAYMENT,8621.11,C939627907,1090.0,0.0,M1875718882,0.0,0.0,0,0
187,CASH_OUT,206844.45,C1064095785,90385.0,0.0,C1134680331,981723.59,1188568.04,0,0
354,CASH_IN,50752.05,C1014817249,3618745.87,3669497.91,C2093825628,542854.3,492102.26,0,0
16,CASH_IN,399434.0,C1230577219,5519812.64,5919246.64,C153893159,500004.83,246663.66,0,0
181,PAYMENT,9243.95,C944464297,51775.0,42531.05,M456362119,0.0,0.0,0,0
181,CASH_IN,286205.55,C282378455,8498231.47,8784437.01,C1219235880,6969610.1,6683404.56,0,0
335,PAYMENT,5238.51,C1465892554,1005.85,0.0,M1003513582,0.0,0.0,0,0
330,CASH_IN,318167.37,C1847170333,19348279.71,19666447.08,C1965882850,8511247.77,8193080.39,0,0
254,CASH_OUT,126697.48,C1962426769,51002.0,0.0,C1419595012,0.0,126697.48,0,0
36,CASH_IN,111418.89,C747028012,1728423.02,1839841.91,C1718062076,232909.57,121490.68,0,0
18,CASH_OUT,133525.09,C593332645,0.0,0.0,C751041776,1570017.03,1703542.13,0,0
250,CASH_OUT,154533.59,C1875296892,0.0,0.0,C999102874,636949.52,791483.11,0,0
347,PAYMENT,10854.07,C1676311741,9596.92,0.0,M47691196,0.0,0.0,0,0
259,CASH_OUT,143437.97,C1401657183,4553.0,0.0,C1642878801,45848.75,189286.72,0,0
257,PAYMENT,1555.2,C1115610185,0.0,0.0,M444086791,0.0,0.0,0,0
227,CASH_OUT,183011.89,C245916165,0.0,0.0,C1217280492,1401375.32,1584387.21,0,0
11,PAYMENT,6479.18,C1300975139,201602.7,195123.52,M621666671,0.0,0.0,0,0
38,CASH_OUT,374750.06,C887453384,22139.0,0.0,C1600320506,7691.35,382441.41,0,0
548,CASH_OUT,34349.54,C1038708364,51293.0,16943.46,C676849273,125063.32,159412.86,0,0
237,CASH_OUT,475825.14,C1467914015,0.0,0.0,C35126588,22109160.39,22584985.53,0,0
371,PAYMENT,21670.13,C8330828,0.0,0.0,M43037532,0.0,0.0,0,0
324,PAYMENT,32759.15,C1791333963,129784.15,97025.0,M226732140,0.0,0.0,0,0
39,PAYMENT,3043.05,C393312393,1110734.09,1107691.04,M1149218233,0.0,0.0,0,0
161,PAYMENT,17244.66,C166539060,0.0,0.0,M436441234,0.0,0.0,0,0
241,PAYMENT,8917.85,C689000405,100060.0,91142.15,M618358091,0.0,0.0,0,0
7,PAYMENT,427.0,C887210557,11739.0,11312.0,M605004973,0.0,0.0,0,0
15,CASH_OUT,218488.11,C408319763,7390.0,0.0,C1093155480,371071.97,589560.08,0,0
210,CASH_OUT,178818.34,C1337047142,7615.0,0.0,C611124224,497454.05,676272.39,0,0
15,CASH_OUT,242288.41,C235619720,5001.0,0.0,C2047329829,0.0,320992.06,0,0
373,PAYMENT,8905.53,C508052399,0.0,0.0,M1474212743,0.0,0.0,0,0
9,PAYMENT,22111.16,C517263074,1889016.37,1866905.22,M1072145368,0.0,0.0,0,0
542,CASH_IN,243322.16,C507836326,1485537.4,1728859.56,C1273269339,1969034.39,1725712.23,0,0
139,TRANSFER,380543.41,C1344015340,177.0,0.0,C983962420,28518.86,409062.27,0,0
183,CASH_OUT,120548.48,C548589536,0.0,0.0,C992707208,3934269.7,4054818.18,0,0
393,CASH_OUT,100743.15,C1109928480,0.0,0.0,C371250826,252652.75,353395.9,0,0
191,PAYMENT,16536.22,C2016461379,218675.0,202138.78,M2032923018,0.0,0.0,0,0
157,PAYMENT,6764.14,C497281821,382987.58,376223.45,M445253142,0.0,0.0,0,0
253,TRANSFER,439436.79,C1040049534,0.0,0.0,C215201917,2396852.31,2836289.1,0,0
257,CASH_IN,276393.62,C1457438039,1495231.71,1771625.34,C1303562191,4414068.73,4137675.11,0,0
301,PAYMENT,10019.8,C252442805,228332.06,218312.26,M251508315,0.0,0.0,0,0
187,CASH_OUT,217171.56,C2073736721,15253.0,0.0,C605249735,12642624.28,12859795.84,0,0
134,PAYMENT,304.3,C30969470,123859.16,123554.86,M2055250008,0.0,0.0,0,0
351,CASH_IN,214444.85,C1278642276,35125.0,249569.85,C786259288,0.0,0.0,0,0
180,PAYMENT,34282.57,C70891084,0.0,0.0,M1943917641,0.0,0.0,0,0
134,TRANSFER,1623403.44,C1422226554,61561.0,0.0,C48413922,34766.29,1658169.73,0,0
156,PAYMENT,5988.77,C1087932015,263904.72,257915.96,M1372010766,0.0,0.0,0,0
163,PAYMENT,2924.58,C1759447350,0.0,0.0,M503325766,0.0,0.0,0,0
249,PAYMENT,2014.37,C1078951498,17455.99,15441.62,M135158441,0.0,0.0,0,0
305,PAYMENT,7822.06,C1615155622,0.0,0.0,M3853998,0.0,0.0,0,0
683,CASH_IN,65435.5,C1243568993,3236680.7,3302116.19,C1945693191,243241.21,177805.72,0,0
136,PAYMENT,1229.89,C1836046413,0.0,0.0,M1906884307,0.0,0.0,0,0
275,CASH_OUT,164515.4,C389587199,45830.0,0.0,C1216635484,37816.43,202331.84,0,0
357,TRANSFER,2266230.52,C460242454,0.0,0.0,C2032879213,8571314.0,10837544.52,0,0
260,CASH_OUT,135999.79,C1408186380,0.0,0.0,C293523218,2137379.97,2273379.76,0,0
331,TRANSFER,99364.92,C56179655,0.0,0.0,C260836741,430736.1,530101.02,0,0
38,TRANSFER,203903.93,C331792813,0.0,0.0,C816250914,1572612.53,1776516.47,0,0
402,CASH_IN,239086.66,C162519592,943387.37,1182474.03,C1219161283,4089727.15,3850640.49,0,0
328,TRANSFER,2380255.69,C2101351279,48446.0,0.0,C1929739477,0.0,2380255.69,0,0
401,CASH_OUT,221428.56,C1697987173,26875.0,0.0,C1535015899,81516.57,302945.13,0,0
36,PAYMENT,503.1,C1459432758,0.0,0.0,M1774789846,0.0,0.0,0,0
300,CASH_OUT,186942.89,C479842418,50531.0,0.0,C1781548235,6213902.68,6400845.58,0,0
375,CASH_OUT,66711.0,C2004449106,10028.0,0.0,C1896092726,0.0,66711.0,0,0
17,PAYMENT,6943.67,C814318133,0.0,0.0,M1533734953,0.0,0.0,0,0
8,PAYMENT,827.13,C1965505454,102811.0,101983.87,M1530150848,0.0,0.0,0,0
159,CASH_IN,30015.31,C2145810807,3337848.53,3367863.85,C320666770,2035558.8,2005543.48,0,0
278,CASH_OUT,59161.64,C1165066783,0.0,0.0,C600661656,8905187.83,8964349.47,0,0
375,TRANSFER,80474.99,C1399543668,0.0,0.0,C1880193156,152310.31,232785.3,0,0
42,CASH_OUT,88493.59,C112617068,272194.0,183700.41,C732593354,39633.0,502100.07,0,0
298,PAYMENT,11212.14,C1788407138,0.0,0.0,M1345782510,0.0,0.0,0,0
249,CASH_OUT,203662.27,C712870489,51149.24,0.0,C457165344,1421900.38,1625562.65,0,0
178,CASH_OUT,193774.34,C1619791843,453.0,0.0,C746068343,2399106.91,2592881.25,0,0
217,PAYMENT,456.1,C211453619,26633.61,26177.51,M828085946,0.0,0.0,0,0
569,CASH_OUT,24120.07,C1270804401,0.0,0.0,C378894298,174412.0,198532.07,0,0
17,PAYMENT,7045.19,C2047321443,0.0,0.0,M477909906,0.0,0.0,0,0
376,CASH_IN,234685.52,C1850267242,41850.0,276535.52,C2141202328,0.0,0.0,0,0
21,CASH_IN,111527.09,C2061983378,20053.0,131580.09,C225493357,0.0,0.0,0,0
18,CASH_IN,134119.71,C1029547165,227.0,134346.71,C720122526,0.0,186888.32,0,0
346,PAYMENT,4984.67,C1061201466,0.0,0.0,M1903088829,0.0,0.0,0,0
237,CASH_OUT,100375.99,C210382516,52064.0,0.0,C46158764,2618416.32,2718792.31,0,0
182,CASH_OUT,101405.22,C480239744,0.0,0.0,C1396625273,401472.98,502878.2,0,0
332,CASH_OUT,197216.06,C288200616,20001.0,0.0,C1827160321,822788.92,1020004.98,0,0
330,PAYMENT,7370.05,C1045421165,72236.0,64865.95,M302950031,0.0,0.0,0,0
139,CASH_IN,70155.15,C133504179,353825.0,423980.15,C1182690994,0.0,0.0,0,0
17,CASH_IN,13042.59,C441413151,509386.39,522428.98,C1487166642,171641.15,158598.56,0,0
18,CASH_IN,85173.73,C180648649,3257121.85,3342295.58,C1959521571,1935676.53,1850502.81,0,0
369,PAYMENT,8146.79,C1295442864,0.0,0.0,M2064591791,0.0,0.0,0,0
372,CASH_OUT,170975.16,C1185954281,12081.0,0.0,C1500579488,0.0,170975.16,0,0
379,CASH_OUT,306838.07,C354644260,0.0,0.0,C2101798580,6752977.2,7059815.27,0,0
250,CASH_IN,72805.15,C662396543,30638.0,103443.15,C1819363676,691109.4,618304.24,0,0
180,CASH_OUT,116190.3,C777224118,99548.0,0.0,C1494293078,361552.46,477742.76,0,0
16,CASH_OUT,139680.83,C1121981953,3148.08,0.0,C1852717538,1438958.61,1578639.44,0,0
138,PAYMENT,1338.37,C1375601626,0.0,0.0,M130061877,0.0,0.0,0,0
43,CASH_OUT,333479.35,C1426969095,0.0,0.0,C586040665,1167512.79,1500992.14,0,0
349,CASH_IN,219326.68,C770647003,121.0,219447.68,C1497333337,7468133.02,7248806.34,0,0
44,PAYMENT,6852.32,C897624477,197.0,0.0,M1845928022,0.0,0.0,0,0
17,PAYMENT,5503.08,C1069853559,109.0,0.0,M1373386371,0.0,0.0,0,0
403,CASH_IN,205814.47,C960582138,290984.8,496799.27,C550127867,759015.57,553201.1,0,0
206,CASH_OUT,20067.85,C760285182,0.0,0.0,C1579949665,45542.23,65610.08,0,0
347,CASH_OUT,184242.1,C1791663333,0.0,0.0,C1333785962,1030440.75,1214682.85,0,0
19,PAYMENT,11559.83,C622257614,25150.0,13590.17,M1543935568,0.0,0.0,0,0
249,PAYMENT,22310.64,C1981232156,64922.0,42611.36,M2113697986,0.0,0.0,0,0
16,PAYMENT,14190.02,C659188329,29968.0,15777.98,M989707571,0.0,0.0,0,0
46,PAYMENT,7344.48,C1556317574,35472.64,28128.16,M1111245198,0.0,0.0,0,0
380,CASH_OUT,350039.52,C1352351126,0.0,0.0,C901803486,1424182.18,1774221.69,0,0
351,PAYMENT,12900.85,C2118533794,146976.37,134075.52,M1700833646,0.0,0.0,0,0
277,CASH_OUT,48849.05,C1793980912,48301.0,0.0,C365519654,465416.9,514265.95,0,0
17,CASH_OUT,181637.6,C61042808,8262.0,0.0,C579650071,1276981.09,772384.29,0,0
188,CASH_OUT,232645.49,C1737214822,0.0,0.0,C1435953734,378656.06,611301.55,0,0
140,CASH_OUT,301802.22,C862915124,287.0,0.0,C1197536784,87565.94,389368.16,0,0
167,PAYMENT,4183.1,C1175268942,0.0,0.0,M261071027,0.0,0.0,0,0
333,CASH_OUT,569664.54,C1101231296,0.0,0.0,C630911413,35896150.63,36465815.17,0,0
500,PAYMENT,5149.11,C1730428265,400819.0,395669.89,M1141061038,0.0,0.0,0,0
322,PAYMENT,60068.72,C1268974050,10201.46,0.0,M445804778,0.0,0.0,0,0
208,PAYMENT,9431.94,C1664394879,44650.0,35218.06,M619287997,0.0,0.0,0,0
213,CASH_IN,139972.82,C556804102,22474.89,162447.71,C1649746675,550444.49,410471.67,0,0
322,CASH_OUT,85714.7,C407570068,806.0,0.0,C1811229960,4873381.72,4959096.42,0,0
44,CASH_OUT,133848.41,C1622941025,0.0,0.0,C202015754,318170.08,573615.38,0,0
321,PAYMENT,9608.44,C650979052,72232.26,62623.82,M194616812,0.0,0.0,0,0
298,CASH_IN,119610.36,C2070679058,70202.0,189812.36,C1436834073,0.0,0.0,0,0
359,PAYMENT,292.04,C780219404,0.0,0.0,M1313177437,0.0,0.0,0,0
372,CASH_OUT,16275.0,C115004201,55331.17,39056.17,C835053117,509759.06,526034.06,0,0
259,CASH_OUT,29771.73,C456218453,258557.0,228785.27,C1598282456,1897954.75,1927726.48,0,0
349,CASH_OUT,248891.73,C602179399,0.0,0.0,C113962455,312499.46,561391.19,0,0
416,CASH_OUT,483908.34,C440523967,0.0,0.0,C395536383,15068237.38,15552145.72,0,0
398,CASH_OUT,299500.89,C2068017498,120831.0,0.0,C1129685600,47608.7,347109.6,0,0
137,CASH_OUT,45830.35,C1791313625,297595.0,251764.65,C1532918822,116876.42,162706.78,0,0
163,CASH_OUT,53419.15,C1005634938,203311.0,149891.85,C792472709,0.0,53419.15,0,0
351,TRANSFER,2417582.79,C308112088,0.0,0.0,C1901482172,5780076.28,8197659.07,0,0
261,TRANSFER,14943.6,C1508966744,0.0,0.0,C779829327,3161882.31,3176825.91,0,0
203,CASH_IN,102977.95,C1406053508,10020.0,112997.95,C1044757031,1880043.17,1777065.22,0,0
180,CASH_OUT,114968.95,C378557427,53799.0,0.0,C2121355436,321282.14,436251.09,0,0
283,CASH_IN,181815.1,C1023170618,6715754.76,6897569.86,C1808689933,1634302.56,1452487.46,0,0
159,CASH_IN,75543.86,C881353592,4177203.02,4252746.88,C1686848573,1446979.07,1371435.21,0,0
305,CASH_OUT,52305.39,C1300570933,3613.6,0.0,C1882779878,394777.34,447082.73,0,0
132,CASH_IN,36327.68,C1514388909,4870749.89,4907077.58,C989276261,137255.67,100927.98,0,0
203,CASH_OUT,116800.64,C163657198,0.0,0.0,C651690867,847208.08,1007903.29,0,0
21,CASH_IN,193461.15,C2051190819,20852.0,214313.15,C718065556,4846.47,0.0,0,0
331,CASH_IN,143326.47,C811198827,9916.0,153242.47,C1322274364,1163690.25,1020363.78,0,0
17,CASH_IN,65314.97,C938888668,6515256.37,6580571.34,C854235584,895786.76,830471.79,0,0
154,CASH_IN,258394.99,C1013300085,328064.65,586459.64,C797336830,2637403.14,2379008.15,0,0
15,CASH_IN,137803.69,C830447315,11875579.53,12013383.22,C1024119729,163346.0,86622.11,0,0
399,PAYMENT,35270.14,C451005673,0.0,0.0,M115916684,0.0,0.0,0,0
233,CASH_OUT,225737.58,C1002655693,22273.0,0.0,C297104794,0.0,225737.58,0,0
134,CASH_IN,195988.98,C259254808,2101846.91,2297835.89,C653164706,824984.41,628995.43,0,0
185,PAYMENT,5888.9,C406977873,51256.0,45367.1,M192459748,0.0,0.0,0,0
371,PAYMENT,22823.83,C1046331815,414126.19,391302.36,M624821164,0.0,0.0,0,0
190,CASH_OUT,23368.32,C2004396610,0.0,0.0,C932150399,3851478.55,3874846.87,0,0
132,CASH_IN,144361.12,C41926767,9955.0,154316.12,C1362242356,0.0,0.0,0,0
212,CASH_OUT,96618.44,C200503588,2208.0,0.0,C1664850128,616252.35,712870.78,0,0
155,PAYMENT,695.24,C737977577,0.0,0.0,M2144643058,0.0,0.0,0,0
426,PAYMENT,2324.79,C737374175,18901.0,16576.21,M1749946540,0.0,0.0,0,0
14,CASH_IN,152625.51,C792011653,646571.0,799196.51,C1987079899,0.0,0.0,0,0
371,CASH_IN,623360.8,C1489301154,72307.0,695667.8,C414244666,2518657.56,1895296.76,0,0
180,PAYMENT,3493.12,C2120011158,0.0,0.0,M1891342619,0.0,0.0,0,0
186,PAYMENT,35024.24,C1589791328,4331.0,0.0,M1050226724,0.0,0.0,0,0
305,CASH_IN,434560.39,C1848375570,8018307.44,8452867.82,C562087228,3194949.36,2760388.97,0,0
180,PAYMENT,6001.56,C883856457,0.0,0.0,M1502723853,0.0,0.0,0,0
356,PAYMENT,7208.7,C1467177599,639290.01,632081.32,M1351168687,0.0,0.0,0,0
331,CASH_IN,25094.99,C172046595,96153.0,121247.99,C482948624,0.0,0.0,0,0
226,PAYMENT,56738.66,C1580632279,0.0,0.0,M2136173108,0.0,0.0,0,0
306,PAYMENT,17251.9,C413713261,4002.0,0.0,M293723996,0.0,0.0,0,0
298,CASH_IN,391614.77,C1857504674,5636158.15,6027772.91,C1301859688,2023120.7,1631505.93,0,0
275,CASH_OUT,334140.73,C487262145,0.0,0.0,C232586535,1600389.86,1934530.58,0,0
139,CASH_IN,316565.4,C1533234146,3602.0,320167.4,C819823478,1452209.37,1135643.97,0,0
300,TRANSFER,215516.1,C1515382112,483287.31,267771.22,C1469510930,318040.81,533556.91,0,0
563,PAYMENT,25706.18,C941664975,0.0,0.0,M796765801,0.0,0.0,0,0
42,PAYMENT,6443.45,C1386466319,0.0,0.0,M1100603545,0.0,0.0,0,0
379,CASH_IN,31217.75,C668990495,10670790.97,10702008.72,C1577350238,1592310.35,1561092.61,0,0
396,CASH_IN,257449.55,C846101633,7913880.99,8171330.54,C2137617615,2366618.83,2109169.28,0,0
201,PAYMENT,60.7,C2109839210,0.0,0.0,M1758398104,0.0,0.0,0,0
355,CASH_OUT,366788.55,C100086127,0.0,0.0,C1215421180,955946.24,1322734.79,0,0
42,PAYMENT,7342.5,C2090116473,0.0,0.0,M1966445723,0.0,0.0,0,0
138,CASH_OUT,67974.82,C1978128997,508179.0,440204.18,C1576340790,64633.91,132608.74,0,0
161,CASH_IN,164711.03,C1997075260,390285.95,554996.98,C1443443464,397237.1,232526.06,0,0
297,CASH_OUT,166396.43,C1392340054,9291.0,0.0,C1632111383,0.0,166396.43,0,0
230,CASH_IN,241623.21,C324573072,2006114.21,2247737.42,C1093763769,3121834.75,2880211.54,0,0
210,PAYMENT,22429.04,C716908962,50394.0,27964.96,M944561410,0.0,0.0,0,0
404,CASH_OUT,4972.33,C324934496,179513.34,174541.0,C2098862228,3171597.62,3176569.95,0,0
404,PAYMENT,4501.22,C1686973344,224752.55,220251.33,M1156245120,0.0,0.0,0,0
210,TRANSFER,562388.8,C217045177,0.0,0.0,C980804507,2697988.09,3260376.89,0,0
356,PAYMENT,2705.78,C760807214,435.0,0.0,M796698587,0.0,0.0,0,0
262,PAYMENT,1969.98,C1776799076,4989.31,3019.33,M356667538,0.0,0.0,0,0
332,PAYMENT,19662.3,C1510787592,0.0,0.0,M1835719658,0.0,0.0,0,0
302,CASH_OUT,22715.03,C1413658467,28569.0,5853.97,C1017521540,1534126.72,1556841.75,0,0
38,CASH_IN,171612.0,C2107203885,972596.53,1144208.52,C202064972,4663093.06,4491481.07,0,0
37,CASH_OUT,21768.74,C1373177840,135.0,0.0,C1419590372,0.0,0.0,0,0
21,CASH_IN,86283.99,C643675867,4153666.99,4239950.98,C193567150,656236.32,569952.34,0,0
205,PAYMENT,13455.13,C1666459183,0.0,0.0,M807214632,0.0,0.0,0,0
408,PAYMENT,12599.81,C1412348752,196506.23,183906.42,M40154926,0.0,0.0,0,0
167,CASH_IN,105983.57,C1657464356,4844786.73,4950770.3,C680932471,191927.69,85944.12,0,0
330,CASH_IN,249751.5,C120521906,2213793.3,2463544.8,C1558429475,3024300.74,2774549.24,0,0
279,CASH_IN,94475.75,C1978648535,15714619.37,15809095.11,C9653325,26615807.14,26521331.39,0,0
380,CASH_IN,16403.78,C888320736,20372.0,36775.78,C1201280617,12961.66,0.0,0,0
227,PAYMENT,21082.59,C1088501354,0.0,0.0,M1943036409,0.0,0.0,0,0
181,CASH_IN,297922.76,C421751029,7898928.34,8196851.1,C1068824137,9539726.91,9241804.15,0,0
136,PAYMENT,3640.4,C640866847,0.0,0.0,M1464323619,0.0,0.0,0,0
328,PAYMENT,13943.64,C1508322440,11295.0,0.0,M1517547295,0.0,0.0,0,0
142,CASH_OUT,100532.03,C601614922,0.0,0.0,C178253131,3314558.16,3415090.19,0,0
130,CASH_IN,66903.2,C890444849,176531.0,243434.2,C634950608,0.0,0.0,0,0
21,PAYMENT,18949.79,C1294621928,120006.0,101056.21,M880441772,0.0,0.0,0,0
178,PAYMENT,5860.0,C1133334606,327336.33,321476.33,M661817044,0.0,0.0,0,0
520,CASH_OUT,110246.06,C768836803,0.0,0.0,C455901564,899979.2,1010225.25,0,0
132,CASH_OUT,24910.52,C567257640,0.0,0.0,C811162784,403834.62,428745.15,0,0
10,PAYMENT,10376.04,C1972444677,153342.0,142965.96,M1226392445,0.0,0.0,0,0
594,CASH_OUT,120642.97,C1806448882,257200.0,136557.03,C1815265961,0.0,120642.97,0,0
280,CASH_IN,238480.46,C1652508950,2335873.2,2574353.67,C364744002,1552565.23,1314084.77,0,0
44,CASH_IN,191644.55,C2031934103,3562.0,195206.55,C1279290568,8742.26,0.0,0,0
262,PAYMENT,3587.6,C1009441879,40018.99,36431.38,M1350935091,0.0,0.0,0,0
281,PAYMENT,10644.45,C1949891427,318753.0,308108.55,M2034780034,0.0,0.0,0,0
250,CASH_OUT,141655.6,C1093146966,118455.0,0.0,C1284129245,1189280.82,1330936.42,0,0
403,TRANSFER,115699.42,C1480556795,1935.0,0.0,C1773336406,4716.8,120416.22,0,0
347,PAYMENT,25224.34,C719764059,0.0,0.0,M1900304502,0.0,0.0,0,0
279,CASH_IN,362828.89,C647239135,10581575.26,10944404.15,C855610075,987966.81,625137.92,0,0
182,CASH_OUT,543953.46,C1838258748,0.0,0.0,C896436180,10663337.77,11207291.23,0,0
131,TRANSFER,285956.65,C1969286475,0.0,0.0,C1857352453,578302.57,864259.22,0,0
166,PAYMENT,6185.69,C1519917834,275351.0,269165.31,M923899880,0.0,0.0,0,0
255,CASH_IN,157112.77,C296599651,663334.12,820446.89,C1708021506,1566757.75,1409644.98,0,0
236,CASH_IN,207893.92,C1951536107,1094.0,208987.92,C63186420,5946.46,0.0,0,0
44,CASH_OUT,118312.85,C1028697851,23295.0,0.0,C1181042734,0.0,118312.85,0,0
191,TRANSFER,322898.57,C135862744,31627.0,0.0,C1661484313,269143.2,592041.78,0,0
275,PAYMENT,1745.53,C1512551278,100448.0,98702.47,M2088254461,0.0,0.0,0,0
397,CASH_OUT,190775.45,C1134860975,22426.0,0.0,C1202404661,58027.26,248802.71,0,0
180,PAYMENT,14714.06,C255504971,0.0,0.0,M374692902,0.0,0.0,0,0
255,CASH_OUT,413776.69,C1243836922,0.0,0.0,C1989358961,3195260.92,3609037.61,0,0
350,TRANSFER,37412.06,C12329582,0.0,0.0,C762002277,685627.17,723039.23,0,0
138,CASH_IN,274290.48,C1290637101,20149197.88,20423488.36,C1520265675,3779366.38,3505075.9,0,0
43,PAYMENT,17441.86,C86861128,21152.0,3710.14,M599997844,0.0,0.0,0,0
273,CASH_OUT,267539.39,C609082740,0.0,0.0,C331365272,556620.26,824159.65,0,0
259,CASH_OUT,67244.83,C798427547,0.0,0.0,C939814901,605090.2,672335.04,0,0
398,CASH_OUT,55860.96,C1236228230,6714.0,0.0,C1684155347,0.0,55860.96,0,0
